0,273.15
0.002,273.150027777778
0.004,273.150055555556
0.006,273.150083333333
0.008,273.150111111111
0.01,273.150138888889
0.012,273.150166666667
0.014,273.150194444444
0.016,273.150222222222
0.018,273.15025
0.02,273.150277777778
0.022,273.150305555556
0.024,273.150333333333
0.026,273.150361111111
0.028,273.150388888889
0.03,273.150416666667
0.032,273.150444444444
0.034,273.150472222222
0.036,273.1505
0.038,273.150527777778
0.04,273.150555555556
0.042,273.150583333333
0.044,273.150611111111
0.046,273.150638888889
0.048,273.150666666667
0.05,273.150694444444
0.052,273.150722222222
0.054,273.15075
0.056,273.150777777778
0.058,273.150805555556
0.06,273.150833333333
0.062,273.150861111111
0.064,273.150888888889
0.066,273.150916666667
0.068,273.150944444444
0.07,273.150972222222
0.072,273.151
0.074,273.151027777778
0.076,273.151055555556
0.078,273.151083333333
0.08,273.151111111111
0.082,273.151138888889
0.084,273.151166666667
0.086,273.151194444444
0.088,273.151222222222
0.09,273.15125
0.092,273.151277777778
0.094,273.151305555556
0.096,273.151333333333
0.098,273.151361111111
0.1,273.151388888889
0.102,273.151416666667
0.104,273.151444444444
0.106,273.151472222222
0.108,273.1515
0.11,273.151527777778
0.112,273.151555555556
0.114,273.151583333333
0.116,273.151611111111
0.118,273.151638888889
0.12,273.151666666667
0.122,273.151694444444
0.124,273.151722222222
0.126,273.15175
0.128,273.151777777778
0.13,273.151805555556
0.132,273.151833333333
0.134,273.151861111111
0.136,273.151888888889
0.138,273.151916666667
0.14,273.151944444444
0.142,273.151972222222
0.144,273.152
0.146,273.152027777778
0.148,273.152055555556
0.15,273.152083333333
0.152,273.152111111111
0.154,273.152138888889
0.156,273.152166666667
0.158,273.152194444444
0.16,273.152222222222
0.162,273.15225
0.164,273.152277777778
0.166,273.152305555556
0.168,273.152333333333
0.17,273.152361111111
0.172,273.152388888889
0.174,273.152416666667
0.176,273.152444444444
0.178,273.152472222222
0.18,273.1525
0.182,273.152527777778
0.184,273.152555555556
0.186,273.152583333333
0.188,273.152611111111
0.19,273.152638888889
0.192,273.152666666667
0.194,273.152694444444
0.196,273.152722222222
0.198,273.15275
0.2,273.152777777778
1800,298.15
3600,298.15
3600.2,298.15
5400,298.15
7200,298.15
7200.2,298.15
9000,298.15
10800,298.15
10800.2,298.15
12600,298.15
14400,298.15
14400.2,298.15
16200,298.15
18000,298.15
18000.2,298.15
19800,298.15
21600,298.15
21600.2,298.15
23400,298.15
25200,298.15
25200.2,298.15
27000,298.15
28800,298.15
28800.2,298.15
30600,298.15
32400,298.15
32400.2,298.15
34200,298.15
36000,298.15
36000.2,298.15
37800,298.15
39600,298.15
39600.2,298.15
41400,298.15
43200,298.15
43200.2,298.15
45000,298.15
46800,298.15
46800.2,298.15
48600,298.15
50400,298.15
50400.2,298.15
52200,298.15
54000,298.15
54000.2,298.15
55800,298.15
57600,298.15
57600.2,298.15
59400,298.15
61200,298.15
61200.2,298.15
63000,298.15
64800,298.15
64800.2,298.15
66600,298.15
68400,298.15
68400.2,298.15
70200,298.15
72000,298.15
72000.2,298.15
73800,298.15
75600,298.15
75600.2,298.15
77400,298.15
79200,298.15
79200.2,298.15
81000,298.15
82800,298.15
82800.2,298.15
84600,298.15
86400,298.15
86400.2,298.15
88200,298.15
90000,298.15
90000.2,298.15
91800,298.15
93600,298.15
93600.2,298.15
95400,298.15
97200,298.15
97200.2,298.15
99000,298.15
100800,298.15
100800.2,298.15
102600,298.15
104400,298.15
104400.2,298.15
106200,298.15
108000,298.15
108000.2,298.15
109800,298.15
111600,298.15
111600.2,298.15
113400,298.15
115200,298.15
115200.2,298.15
117000,298.15
118800,298.15
118800.2,298.15
120600,298.15
122400,298.15
122400.2,298.15
124200,298.15
126000,298.15
126000.2,298.15
127800,298.15
129600,298.15
129600.2,298.15
131400,298.15
133200,298.15
133200.2,298.15
135000,298.15
136800,298.15
136800.2,298.15
138600,298.15
140400,298.15
140400.2,298.15
142200,298.15
144000,298.15
144000.2,298.15
145800,298.15
147600,298.15
147600.2,298.15
149400,298.15
151200,298.15
151200.2,298.15
153000,298.15
154800,298.15
154800.2,298.15
156600,298.15
158400,298.15
158400.2,298.15
160200,298.15
162000,298.15
162000.2,298.15
163800,298.15
165600,298.15
165600.2,298.15
167400,298.15
169200,298.15
169200.2,298.15
171000,298.15
172800,298.15
172800.2,298.15
174600,298.15
176400,298.15
176400.2,298.15
178200,298.15
180000,298.15
180000.2,298.184722222224
180036,304.4
180072,310.65
180108,316.9
180144,323.15
180180,329.4
180216,335.65
180252,341.9
180288,348.15
180324,354.4
180360,360.65
180396,366.9
180432,373.15
180468,379.4
180504,385.65
180540,391.9
180576,398.15
180612,404.4
180648,410.65
180684,416.9
180720,423.15
180756,429.4
180792,435.65
180828,441.9
180864,448.15
180900,454.4
180936,460.65
180972,466.9
181008,473.15
181044,479.4
181080,485.65
181116,491.9
181152,498.15
181188,504.4
181224,510.65
181260,516.9
181296,523.15
181332,529.4
181368,535.65
181404,541.9
181440,548.15
181476,554.4
181512,560.65
181548,566.9
181584,573.15
181620,579.4
181656,585.65
181692,591.9
181728,598.15
181764,604.4
181800,610.65
181836,616.9
181872,623.15
181908,629.4
181944,635.65
181980,641.9
182016,648.15
182052,654.4
182088,660.65
182124,666.9
182160,673.15
182196,679.4
182232,685.65
182268,691.9
182304,698.15
182340,704.4
182376,710.65
182412,716.9
182448,723.15
182484,729.4
182520,735.65
182556,741.9
182592,748.15
182628,754.4
182664,760.65
182700,766.9
182736,773.15
182772,779.4
182808,785.65
182844,791.9
182880,798.15
182916,804.4
182952,810.65
182988,816.9
183024,823.15
183060,829.4
183096,835.65
183132,841.9
183168,848.15
183204,854.4
183240,860.65
183276,866.9
183312,873.15
183348,879.4
183384,885.65
183420,891.9
183456,898.15
183492,904.4
183528,910.65
183564,916.9
183600,923.15
183600.2,923.15
187200.2,923.15
190800,923.15
190800.2,923.15
194400.2,923.15
198000,923.15
198000.2,923.15
201600.2,923.15
205200,923.15
205200.2,923.15
208800.2,923.15
212400,923.15
212400.2,923.15
216000.2,923.15
219600,923.15
219600.2,923.15
223200.2,923.15
226800,923.15
226800.2,923.15
230400.2,923.15
234000,923.15
234000.2,923.15
237600.2,923.15
241200,923.15
241200.2,923.15
244800.2,923.15
248400,923.15
